-122.280000,37.820000,52.000000,1489.000000,335.000000,728.000000,244.000000,0.817200,85300.000000
-122.280000,37.820000,52.000000,1387.000000,341.000000,1074.000000,304.000000,1.217100,80300.000000
-122.290000,37.820000,2.000000,158.000000,43.000000,94.000000,57.000000,2.562500,60000.000000
-122.290000,37.830000,52.000000,1121.000000,211.000000,554.000000,187.000000,3.392900,75700.000000
-122.290000,37.820000,49.000000,135.000000,29.000000,86.000000,23.000000,6.118300,75000.000000
-122.290000,37.810000,50.000000,760.000000,190.000000,377.000000,122.000000,0.901100,86100.000000
-122.300000,37.810000,52.000000,1224.000000,237.000000,521.000000,159.000000,1.191000,76100.000000
-122.300000,37.810000,48.000000,828.000000,182.000000,392.000000,133.000000,2.593800,73500.000000
-122.300000,37.810000,52.000000,1010.000000,209.000000,604.000000,187.000000,1.166700,78400.000000
-122.300000,37.810000,48.000000,1455.000000,354.000000,788.000000,332.000000,0.805600,84400.000000
-122.290000,37.800000,52.000000,1027.000000,244.000000,492.000000,147.000000,2.609400,81300.000000
-122.300000,37.810000,52.000000,572.000000,109.000000,274.000000,82.000000,1.851600,85000.000000
-122.290000,37.810000,46.000000,2801.000000,644.000000,1823.000000,611.000000,0.980200,129200.000000
-122.290000,37.810000,26.000000,768.000000,152.000000,392.000000,127.000000,1.771900,82500.000000
-122.290000,37.810000,46.000000,935.000000,297.000000,582.000000,277.000000,0.728600,95200.000000
-122.290000,37.810000,49.000000,844.000000,204.000000,560.000000,152.000000,1.750000,75000.000000
-122.290000,37.810000,46.000000,12.000000,4.000000,18.000000,7.000000,0.499900,67500.000000
-122.290000,37.810000,20.000000,835.000000,161.000000,290.000000,133.000000,2.483000,137500.000000
-122.280000,37.810000,17.000000,1237.000000,462.000000,762.000000,439.000000,0.924100,177500.000000
-122.280000,37.810000,36.000000,2914.000000,562.000000,1236.000000,509.000000,2.446400,102100.000000
-122.280000,37.810000,19.000000,1207.000000,243.000000,721.000000,207.000000,1.111100,108300.000000
-122.290000,37.810000,23.000000,1745.000000,374.000000,1054.000000,325.000000,0.802600,112500.000000
-122.280000,37.800000,38.000000,684.000000,176.000000,344.000000,155.000000,2.011400,131300.000000
-122.280000,37.810000,17.000000,924.000000,289.000000,609.000000,289.000000,1.500000,162500.000000
-122.270000,37.810000,52.000000,210.000000,56.000000,183.000000,56.000000,1.166700,112500.000000
-122.280000,37.810000,52.000000,340.000000,97.000000,200.000000,87.000000,1.520800,112500.000000
-122.280000,37.810000,52.000000,386.000000,164.000000,346.000000,155.000000,0.807500,137500.000000
-122.280000,37.810000,35.000000,948.000000,184.000000,467.000000,169.000000,1.808800,118800.000000
-122.280000,37.810000,52.000000,773.000000,143.000000,377.000000,115.000000,2.408300,98200.000000
-122.270000,37.810000,40.000000,880.000000,451.000000,582.000000,380.000000,0.977000,118800.000000
-122.270000,37.810000,10.000000,875.000000,348.000000,546.000000,330.000000,0.760000,162500.000000
-122.270000,37.800000,10.000000,105.000000,42.000000,125.000000,39.000000,0.972200,137500.000000
-122.270000,37.800000,52.000000,249.000000,78.000000,396.000000,85.000000,1.243400,500001.000000
-122.270000,37.800000,16.000000,994.000000,392.000000,800.000000,362.000000,2.093800,162500.000000
-122.280000,37.800000,52.000000,215.000000,87.000000,904.000000,88.000000,0.866800,137500.000000
-122.280000,37.800000,52.000000,96.000000,31.000000,191.000000,34.000000,0.750000,162500.000000
-122.270000,37.790000,27.000000,1055.000000,347.000000,718.000000,302.000000,2.635400,187500.000000
-122.270000,37.800000,39.000000,1715.000000,623.000000,1327.000000,467.000000,1.847700,179200.000000
-122.260000,37.800000,36.000000,5329.000000,2477.000000,3469.000000,2323.000000,2.009600,130000.000000
-122.260000,37.820000,31.000000,4596.000000,1331.000000,2048.000000,1180.000000,2.834500,183800.000000
-122.260000,37.810000,29.000000,335.000000,107.000000,202.000000,91.000000,2.006200,125000.000000
-122.260000,37.820000,22.000000,3682.000000,1270.000000,2024.000000,1250.000000,1.218500,170000.000000
-122.260000,37.820000,37.000000,3633.000000,1085.000000,1838.000000,980.000000,2.610400,193100.000000
-122.250000,37.810000,29.000000,4656.000000,1414.000000,2304.000000,1250.000000,2.491200,257800.000000
-122.250000,37.810000,28.000000,5806.000000,1603.000000,2563.000000,1497.000000,3.217700,273400.000000
-122.250000,37.810000,39.000000,854.000000,242.000000,389.000000,228.000000,3.125000,237500.000000
-122.250000,37.810000,52.000000,2155.000000,701.000000,895.000000,613.000000,2.579500,350000.000000
-122.260000,37.810000,34.000000,5871.000000,1914.000000,2689.000000,1789.000000,2.840600,335700.000000
-122.240000,37.820000,52.000000,1509.000000,225.000000,674.000000,244.000000,4.930600,313400.000000
-122.240000,37.810000,52.000000,2026.000000,482.000000,709.000000,456.000000,3.272700,268500.000000
-122.250000,37.810000,52.000000,1758.000000,460.000000,686.000000,422.000000,3.169100,259400.000000
-122.240000,37.820000,52.000000,3481.000000,751.000000,1444.000000,718.000000,3.900000,275700.000000
-122.250000,37.820000,28.000000,3337.000000,855.000000,1520.000000,802.000000,3.906300,225000.000000
-122.250000,37.820000,52.000000,1424.000000,289.000000,550.000000,253.000000,5.091700,262500.000000
-122.250000,37.820000,32.000000,3809.000000,1098.000000,1806.000000,1022.000000,2.642900,218500.000000
-122.250000,37.820000,26.000000,3959.000000,1196.000000,1749.000000,1217.000000,3.023300,255000.000000
-122.250000,37.830000,52.000000,2376.000000,559.000000,939.000000,519.000000,3.148400,224100.000000
-122.250000,37.830000,35.000000,1613.000000,428.000000,675.000000,422.000000,3.472200,243100.000000
-122.250000,37.830000,52.000000,1279.000000,287.000000,534.000000,291.000000,3.142900,231600.000000
-122.250000,37.830000,28.000000,5022.000000,1750.000000,2558.000000,1661.000000,2.423400,218500.000000
-122.250000,37.830000,52.000000,4190.000000,1105.000000,1786.000000,1037.000000,3.089700,234100.000000
-122.230000,37.840000,50.000000,2515.000000,399.000000,970.000000,373.000000,5.859600,327600.000000
-122.230000,37.840000,47.000000,3175.000000,454.000000,1098.000000,485.000000,5.286800,347600.000000
-122.240000,37.830000,41.000000,2576.000000,406.000000,794.000000,376.000000,5.956000,366100.000000
-122.240000,37.850000,37.000000,334.000000,54.000000,98.000000,47.000000,4.964300,335000.000000
-122.230000,37.850000,52.000000,2800.000000,411.000000,1061.000000,403.000000,6.343400,373600.000000
-122.240000,37.840000,52.000000,3529.000000,574.000000,1177.000000,555.000000,5.177300,389500.000000
-122.240000,37.850000,52.000000,2612.000000,365.000000,901.000000,367.000000,7.235400,391100.000000
-122.220000,37.850000,28.000000,5287.000000,1048.000000,2031.000000,956.000000,5.457000,337300.000000
-122.220000,37.840000,50.000000,2935.000000,473.000000,1031.000000,479.000000,7.500000,295200.000000
-122.210000,37.840000,44.000000,3424.000000,597.000000,1358.000000,597.000000,6.019400,292300.000000
-122.210000,37.830000,40.000000,4991.000000,674.000000,1616.000000,654.000000,7.554400,411500.000000
-122.200000,37.840000,30.000000,2211.000000,346.000000,844.000000,343.000000,6.066600,311500.000000
-122.210000,37.840000,34.000000,3038.000000,490.000000,1140.000000,496.000000,7.054800,325900.000000
-122.190000,37.840000,18.000000,1617.000000,210.000000,533.000000,194.000000,11.601700,392600.000000
-122.200000,37.840000,35.000000,2865.000000,460.000000,1072.000000,443.000000,7.488200,319300.000000
-122.210000,37.830000,34.000000,5065.000000,788.000000,1627.000000,766.000000,6.897600,333300.000000
-122.190000,37.830000,28.000000,1326.000000,184.000000,463.000000,190.000000,8.204900,335200.000000
-122.200000,37.830000,26.000000,1589.000000,223.000000,542.000000,211.000000,8.401000,351200.000000
-122.190000,37.830000,29.000000,1791.000000,271.000000,661.000000,269.000000,6.853800,368900.000000
-122.190000,37.820000,32.000000,1835.000000,264.000000,635.000000,263.000000,8.317000,365900.000000
-122.200000,37.820000,37.000000,1229.000000,181.000000,420.000000,176.000000,7.017500,366700.000000
-122.200000,37.820000,39.000000,3770.000000,534.000000,1265.000000,500.000000,6.330200,362800.000000
-122.180000,37.810000,30.000000,292.000000,38.000000,126.000000,52.000000,6.362400,483300.000000
-122.210000,37.820000,52.000000,2375.000000,333.000000,813.000000,350.000000,7.054900,331400.000000
-122.200000,37.810000,45.000000,2964.000000,436.000000,1067.000000,426.000000,6.785100,323500.000000
-122.210000,37.800000,50.000000,2833.000000,605.000000,1260.000000,552.000000,2.892900,216700.000000
-122.210000,37.800000,38.000000,2254.000000,535.000000,951.000000,487.000000,3.081200,233100.000000
-122.210000,37.810000,52.000000,1389.000000,212.000000,510.000000,224.000000,5.240200,296400.000000
-122.220000,37.810000,52.000000,1971.000000,335.000000,765.000000,308.000000,6.521700,273700.000000
-122.220000,37.800000,52.000000,2183.000000,465.000000,1129.000000,460.000000,3.263200,227700.000000
-122.220000,37.800000,52.000000,2286.000000,464.000000,1073.000000,441.000000,3.029800,199600.000000
-122.220000,37.800000,52.000000,2721.000000,541.000000,1185.000000,515.000000,4.542800,239800.000000
-122.220000,37.810000,52.000000,2024.000000,339.000000,756.000000,340.000000,4.072000,270100.000000
-122.220000,37.810000,52.000000,2944.000000,536.000000,1034.000000,521.000000,5.350900,302100.000000
-122.230000,37.800000,52.000000,2033.000000,486.000000,787.000000,459.000000,3.160300,269500.000000
-122.230000,37.810000,52.000000,1433.000000,229.000000,612.000000,213.000000,4.770800,314700.000000
-122.220000,37.810000,52.000000,2927.000000,402.000000,1021.000000,380.000000,8.156400,390100.000000
-122.230000,37.810000,52.000000,2315.000000,292.000000,861.000000,258.000000,8.879300,410300.000000
-122.240000,37.810000,52.000000,2485.000000,313.000000,953.000000,327.000000,6.859100,352400.000000
-122.240000,37.810000,52.000000,1490.000000,238.000000,634.000000,256.000000,6.030200,287300.000000
-122.230000,37.810000,52.000000,2814.000000,365.000000,878.000000,352.000000,7.508000,348700.000000
-122.240000,37.810000,52.000000,2093.000000,550.000000,918.000000,483.000000,2.747700,243800.000000
-122.240000,37.800000,52.000000,888.000000,168.000000,360.000000,175.000000,2.194400,211500.000000
-122.250000,37.800000,52.000000,2087.000000,510.000000,1197.000000,488.000000,3.014900,218400.000000
-122.240000,37.810000,52.000000,2513.000000,502.000000,1048.000000,518.000000,3.675000,269900.000000
-122.250000,37.810000,46.000000,3232.000000,835.000000,1373.000000,747.000000,3.225000,218800.000000
-122.250000,37.800000,42.000000,4120.000000,1065.000000,1715.000000,1015.000000,2.934500,225000.000000
-122.250000,37.800000,43.000000,2364.000000,792.000000,1359.000000,722.000000,2.142900,250000.000000
-122.250000,37.800000,41.000000,1471.000000,469.000000,1062.000000,413.000000,1.612100,171400.000000
-122.250000,37.800000,29.000000,2468.000000,864.000000,1335.000000,773.000000,1.392900,193800.000000
-122.240000,37.790000,27.000000,1632.000000,492.000000,1171.000000,429.000000,2.317300,125000.000000
-122.250000,37.790000,45.000000,1786.000000,526.000000,1475.000000,460.000000,1.777200,97500.000000
-122.250000,37.790000,50.000000,629.000000,188.000000,742.000000,196.000000,2.645800,125000.000000
-122.250000,37.790000,52.000000,1339.000000,391.000000,1086.000000,363.000000,2.181000,138800.000000
-122.250000,37.800000,36.000000,1678.000000,606.000000,1645.000000,543.000000,2.230300,116700.000000
-122.250000,37.800000,43.000000,2344.000000,647.000000,1710.000000,644.000000,1.650400,151800.000000
-122.240000,37.800000,52.000000,996.000000,228.000000,731.000000,228.000000,2.269700,127000.000000
-122.240000,37.800000,52.000000,1591.000000,373.000000,1118.000000,347.000000,2.156300,128600.000000
-122.240000,37.800000,52.000000,1586.000000,398.000000,1006.000000,335.000000,2.134800,140600.000000
-122.240000,37.800000,47.000000,2046.000000,588.000000,1213.000000,554.000000,2.629200,182700.000000
-122.230000,37.800000,52.000000,1192.000000,289.000000,772.000000,257.000000,2.383300,146900.000000
-122.240000,37.800000,52.000000,1803.000000,420.000000,1321.000000,401.000000,2.957000,122800.000000
-122.240000,37.800000,49.000000,2838.000000,749.000000,1487.000000,677.000000,2.523800,169300.000000
-122.230000,37.800000,52.000000,783.000000,184.000000,488.000000,186.000000,1.937500,126600.000000
-122.230000,37.800000,51.000000,1590.000000,414.000000,949.000000,392.000000,1.902800,127900.000000
-122.230000,37.800000,50.000000,1746.000000,480.000000,1149.000000,415.000000,2.250000,123500.000000
-122.230000,37.800000,52.000000,1252.000000,299.000000,844.000000,280.000000,2.392900,111900.000000
-122.230000,37.790000,43.000000,5963.000000,1344.000000,4367.000000,1231.000000,2.191700,112800.000000
-122.230000,37.790000,52.000000,1783.000000,395.000000,1659.000000,412.000000,2.935700,107900.000000
-122.230000,37.790000,30.000000,999.000000,264.000000,1011.000000,263.000000,1.885400,137500.000000
-122.240000,37.790000,39.000000,1469.000000,431.000000,1464.000000,389.000000,2.163800,105500.000000
-122.240000,37.790000,47.000000,1372.000000,395.000000,1237.000000,303.000000,2.125000,95500.000000
-122.240000,37.790000,52.000000,674.000000,180.000000,647.000000,168.000000,3.375000,116100.000000
-122.240000,37.790000,43.000000,1626.000000,376.000000,1284.000000,357.000000,2.254200,112200.000000
-122.250000,37.790000,51.000000,175.000000,43.000000,228.000000,55.000000,2.100000,75000.000000
-122.250000,37.790000,39.000000,461.000000,129.000000,381.000000,123.000000,1.600000,112500.000000
-122.250000,37.790000,52.000000,902.000000,237.000000,846.000000,227.000000,3.625000,125000.000000
-122.260000,37.800000,20.000000,2373.000000,779.000000,1659.000000,676.000000,1.692900,115000.000000
-122.220000,37.770000,52.000000,391.000000,128.000000,520.000000,138.000000,1.647100,95000.000000
-122.220000,37.770000,52.000000,1137.000000,301.000000,866.000000,259.000000,2.590000,96400.000000
-122.230000,37.770000,52.000000,769.000000,206.000000,612.000000,183.000000,2.570000,72000.000000
-122.230000,37.780000,52.000000,472.000000,146.000000,415.000000,126.000000,2.642900,71300.000000
-122.230000,37.780000,52.000000,862.000000,215.000000,994.000000,213.000000,3.025700,80800.000000
-122.220000,37.780000,50.000000,1920.000000,530.000000,1525.000000,477.000000,1.488600,128800.000000
-122.230000,37.780000,43.000000,1420.000000,472.000000,1506.000000,438.000000,1.933800,112500.000000
-122.230000,37.780000,52.000000,986.000000,258.000000,1008.000000,255.000000,1.484400,119400.000000
-122.230000,37.780000,44.000000,2340.000000,825.000000,2813.000000,751.000000,1.600900,118100.000000
-122.230000,37.790000,48.000000,1696.000000,396.000000,1481.000000,343.000000,2.037500,122500.000000
-122.230000,37.790000,49.000000,1175.000000,217.000000,859.000000,219.000000,2.293000,106300.000000
-122.220000,37.790000,37.000000,2343.000000,574.000000,1608.000000,523.000000,2.149400,132500.000000
-122.230000,37.790000,30.000000,610.000000,145.000000,425.000000,140.000000,1.619800,122700.000000
-122.230000,37.790000,40.000000,930.000000,199.000000,564.000000,184.000000,1.328100,113300.000000
-122.220000,37.790000,44.000000,1487.000000,314.000000,961.000000,272.000000,3.515600,109500.000000
-122.220000,37.790000,52.000000,3424.000000,690.000000,2273.000000,685.000000,3.904800,164700.000000
-122.210000,37.790000,52.000000,762.000000,190.000000,600.000000,195.000000,3.089300,125000.000000
-122.220000,37.790000,46.000000,2366.000000,575.000000,1647.000000,527.000000,2.604200,124700.000000
-122.220000,37.790000,49.000000,1826.000000,450.000000,1201.000000,424.000000,2.500000,136700.000000
-122.220000,37.790000,38.000000,3049.000000,711.000000,2167.000000,659.000000,2.796900,141700.000000
-122.200000,37.790000,29.000000,1640.000000,376.000000,939.000000,340.000000,2.832100,150000.000000
-122.210000,37.790000,47.000000,1543.000000,307.000000,859.000000,292.000000,2.958300,138800.000000
-122.210000,37.790000,34.000000,2364.000000,557.000000,1517.000000,516.000000,2.836500,139200.000000
-122.210000,37.790000,35.000000,1745.000000,409.000000,1143.000000,386.000000,2.875000,143800.000000
-122.210000,37.800000,39.000000,2003.000000,500.000000,1109.000000,464.000000,3.068200,156500.000000
-122.210000,37.800000,39.000000,2018.000000,447.000000,1221.000000,446.000000,3.075700,151000.000000
-122.200000,37.800000,43.000000,3045.000000,499.000000,1115.000000,455.000000,4.955900,273000.000000
-122.200000,37.800000,52.000000,1547.000000,293.000000,706.000000,268.000000,4.772100,217100.000000
-122.210000,37.800000,52.000000,3519.000000,711.000000,1883.000000,706.000000,3.486100,187100.000000
-122.200000,37.800000,41.000000,2070.000000,354.000000,804.000000,340.000000,5.118400,239600.000000
-122.210000,37.800000,48.000000,1321.000000,263.000000,506.000000,252.000000,4.097700,229700.000000
-122.190000,37.800000,48.000000,1694.000000,259.000000,610.000000,238.000000,4.744000,257300.000000
-122.190000,37.800000,46.000000,1938.000000,341.000000,768.000000,332.000000,4.272700,246900.000000
-122.190000,37.790000,50.000000,968.000000,195.000000,462.000000,184.000000,2.984400,179900.000000
-122.200000,37.790000,40.000000,1060.000000,256.000000,667.000000,235.000000,4.173900,169600.000000
-122.200000,37.800000,46.000000,2041.000000,405.000000,1059.000000,399.000000,3.848700,203300.000000
-122.190000,37.800000,52.000000,1813.000000,271.000000,637.000000,277.000000,4.011400,263400.000000
-122.190000,37.790000,45.000000,2718.000000,451.000000,1106.000000,454.000000,4.656300,231800.000000
-122.190000,37.790000,28.000000,3144.000000,761.000000,1737.000000,669.000000,2.929700,140500.000000
-122.200000,37.790000,35.000000,1802.000000,459.000000,1009.000000,390.000000,2.303600,126000.000000
-122.200000,37.790000,49.000000,882.000000,195.000000,737.000000,210.000000,2.666700,122000.000000
-122.200000,37.790000,44.000000,1621.000000,452.000000,1354.000000,491.000000,2.619000,134700.000000
-122.210000,37.790000,45.000000,2115.000000,533.000000,1530.000000,474.000000,2.416700,139400.000000
-122.200000,37.790000,45.000000,2021.000000,528.000000,1410.000000,480.000000,2.778800,115400.000000
-122.210000,37.780000,46.000000,2239.000000,508.000000,1390.000000,569.000000,2.735200,137300.000000
-122.210000,37.780000,52.000000,1477.000000,300.000000,1065.000000,269.000000,1.847200,137000.000000
-122.210000,37.780000,52.000000,1056.000000,224.000000,792.000000,245.000000,2.658300,142600.000000
-122.210000,37.780000,49.000000,898.000000,244.000000,779.000000,245.000000,3.053600,137500.000000
-122.220000,37.780000,44.000000,2968.000000,710.000000,2269.000000,610.000000,2.390600,111700.000000
-122.210000,37.780000,43.000000,1702.000000,460.000000,1227.000000,407.000000,1.718800,126800.000000
-122.210000,37.780000,47.000000,881.000000,248.000000,753.000000,241.000000,2.625000,111300.000000
-122.220000,37.770000,40.000000,494.000000,114.000000,547.000000,135.000000,2.801500,114800.000000
-122.220000,37.780000,50.000000,1776.000000,473.000000,1807.000000,440.000000,1.727600,102300.000000
-122.220000,37.780000,44.000000,1678.000000,514.000000,1700.000000,495.000000,2.080100,131900.000000
-122.220000,37.780000,51.000000,1637.000000,463.000000,1543.000000,393.000000,2.489000,119100.000000
-122.210000,37.760000,52.000000,1420.000000,314.000000,1085.000000,300.000000,1.754600,80600.000000
-122.210000,37.770000,52.000000,591.000000,173.000000,353.000000,137.000000,4.090400,80600.000000
-122.210000,37.770000,52.000000,745.000000,153.000000,473.000000,149.000000,2.676500,88800.000000
-122.200000,37.770000,49.000000,2272.000000,498.000000,1621.000000,483.000000,2.433800,102400.000000
-122.210000,37.770000,46.000000,1234.000000,375.000000,1183.000000,354.000000,2.330900,98700.000000
-122.210000,37.770000,43.000000,1017.000000,328.000000,836.000000,277.000000,2.260400,100000.000000
-122.190000,37.770000,42.000000,932.000000,254.000000,900.000000,263.000000,1.803900,92300.000000
-122.200000,37.770000,39.000000,2689.000000,597.000000,1888.000000,537.000000,2.256200,94800.000000
-122.200000,37.770000,41.000000,1547.000000,415.000000,1024.000000,341.000000,2.056200,102000.000000
-122.200000,37.780000,52.000000,2300.000000,443.000000,1225.000000,423.000000,3.539800,158400.000000
-122.200000,37.780000,39.000000,1752.000000,399.000000,1071.000000,376.000000,3.116700,121600.000000
-122.200000,37.780000,50.000000,1867.000000,403.000000,1128.000000,378.000000,2.540100,129100.000000
-122.200000,37.770000,43.000000,2430.000000,502.000000,1537.000000,484.000000,2.898000,121400.000000
-122.210000,37.780000,44.000000,1729.000000,414.000000,1240.000000,393.000000,2.312500,102800.000000
-122.190000,37.780000,52.000000,1026.000000,180.000000,469.000000,168.000000,2.875000,160000.000000
-122.190000,37.770000,52.000000,2170.000000,428.000000,1086.000000,425.000000,3.371500,143900.000000
-122.190000,37.770000,52.000000,2329.000000,445.000000,1144.000000,417.000000,3.511400,151200.000000
-122.190000,37.780000,52.000000,2492.000000,415.000000,1109.000000,375.000000,4.312500,164400.000000
-122.190000,37.780000,52.000000,2198.000000,397.000000,984.000000,369.000000,3.220000,156500.000000
-122.180000,37.780000,33.000000,142.000000,31.000000,575.000000,47.000000,3.875000,225000.000000
-122.190000,37.780000,49.000000,1183.000000,205.000000,496.000000,209.000000,5.232800,174200.000000
-122.190000,37.780000,52.000000,1070.000000,193.000000,555.000000,190.000000,3.726200,166900.000000
-122.200000,37.780000,45.000000,1766.000000,332.000000,869.000000,327.000000,4.589300,163500.000000
-122.180000,37.790000,39.000000,617.000000,95.000000,236.000000,106.000000,5.257800,253000.000000
-122.180000,37.790000,41.000000,1411.000000,233.000000,626.000000,214.000000,7.087500,240700.000000
-122.180000,37.790000,46.000000,2109.000000,387.000000,922.000000,329.000000,3.971200,208100.000000
-122.190000,37.790000,47.000000,1229.000000,243.000000,582.000000,256.000000,2.951400,198100.000000
-122.190000,37.790000,50.000000,954.000000,217.000000,546.000000,201.000000,2.666700,172800.000000
-122.180000,37.810000,37.000000,1643.000000,262.000000,620.000000,266.000000,5.444600,336700.000000
-122.180000,37.800000,34.000000,1355.000000,195.000000,442.000000,195.000000,6.283800,318200.000000
-122.180000,37.800000,23.000000,2317.000000,336.000000,955.000000,328.000000,6.752700,285800.000000
-122.130000,37.770000,24.000000,2459.000000,317.000000,916.000000,324.000000,7.071200,293000.000000
-122.160000,37.790000,22.000000,12842.000000,2048.000000,4985.000000,1967.000000,5.984900,371000.000000
-122.170000,37.780000,42.000000,1524.000000,260.000000,651.000000,267.000000,3.687500,157300.000000
-122.170000,37.770000,30.000000,3326.000000,746.000000,1704.000000,703.000000,2.875000,135300.000000
-122.180000,37.780000,43.000000,1985.000000,440.000000,1085.000000,407.000000,3.420500,136700.000000
-122.180000,37.780000,50.000000,1642.000000,322.000000,713.000000,284.000000,3.298400,160700.000000
-122.170000,37.780000,49.000000,893.000000,177.000000,468.000000,181.000000,3.875000,140600.000000
